ID1NAME,IDNAME,n_covid1,n_covid2,n_covid3,quar1,quar2,quar3,insurance_coverage,ratio_reg_nonreg,Tot_in_mig,Netmig,Inter_guns,Areaper,Circulatory,Infection_parasites,Neoplasm,Overall,Respiratory,smoke_curr_rate,drink_monthly_rate,ob_meas_rate,ob_subj_rate,mental_prev,mental_perception,db_trt_rate,hc_utility_rate,hc_inf_vacc_rate,stroke_rate,rate_cars,apt,n_students_high_per_class,Tot_pop,hh_pop_pct,For_Kor_pct,apt_price,rate_ser_workers,rate_dis_sev,rate_urbanic,rate_ret_work,rate_urb_are,rate_uni,rate_emp,log_GDP,n,group,ID,ID1,code,elderly_alone_ratio,Total,rentals,smoke_cess_1mo,social_groups,org_leisure_sports,rate_hh,rate_dep,rate_inmig,high_sch_p,For_Kor_Pop_100K,GDP_pp,ln_total,netmig2,inter_guns2,tot_in_mig2,x,y,rate_urb_area,Health_behavior,Healthcare_access,Local_economy,Migration,Morbidity,Social_distancing1,Social_distancing2,hc_unmet_rate,r_hesowo,n_Health_Social_Workers,n_workers_industry,GROUP1,n_covid,hesoc,Crowding,diff_sd,seq
Jeollabuk,Jinan,0,0,0,1,2,3,0.6029003496,28.903203343,232,-20,113,1.6857,56.2,8.3,91.6,325.9,34.4,20.1,44.1,29.4,36.9,1.3,18.9,89.6,51.0,43.2,69.2,0.5,5.5,18.9,"23,306",45.0,1.89,0,20.4,4.715031007,2.74534755,4.7283961212,27453.4755,0,0.0436411064,13.214056113,192,13,KR-45720,KR-45,50140,19.5,20318,1.1,0.4,83.3,37.4,0.0515798799,0.0534402992,1.1418446698,26.046360385,18.886071522,26.971847623,10.056466117,-0.085814812,0.4848536857,0.995451815,127.40974215,35.8059925,27.4534755,35.014843271,36.095824918,4.9206173014,0.9013961703,93.702740573,14.308537355,9.6789844347,4.9,10.6,936,"8,867",13,0,4.0161331846,13.687392423,8.2593394025,186
Jeollabuk,Muju,0,0,0,1,2,3,0.4989966131,27.136117421,205,-11,32,2.2335,45.7,9.9,96.5,334.2,34.5,17.5,47.2,34.0,36.1,0.5,27.9,94.4,49.0,50.0,43.8,0.5,8.8,17,"23,058",44.8,1.39,0,20.4,3.7881574108,5.3574876399,4.5060282765,53574.876399,0,0.0402353807,13.32993999,193,13,KR-45730,KR-45,50050,18.7,21752,3.1,2.7,83.3,37.4,0.0474668996,0.0450855094,0.9424420743,26.746489017,13.894996043,28.289168812,10.04576806,-0.047705785,0.1387804666,0.8890623645,127.71591733,35.928888,53.574876399,38.074374767,34.856265829,4.9626393798,0.6708969094,91.967283476,15.341182244,10.582752772,8.7,10.3,903,"8,752",13,0,3.9162112933,14.714676358,8.6596468394,187
Jeollabuk,Namwon,0,0,0,1,2,3,0.1270794996,26.889059698,1029,-34,165,1.6476,66.9,7.5,105.4,356.4,39.8,20.1,56.3,38.3,36.8,5.2,19.4,97.1,48.8,47.2,45.5,0.6,16.6,19.07,"78,487",42.6,1.68,101.4,20.4,3.7845074912,3.9047833399,5.8710359677,39047.833399,0,0.0345859101,14.184886205,194,13,KR-45190,KR-45,50040,16.3,78425,5.3,4.9,83.3,37.4,0.042682818,0.0420261396,1.3120816066,28.461356093,16.80269465,18.448594198,11.270688285,-0.043319276,0.2102258973,1.3110451412,127.47985504,35.4319525,39.047833399,44.151512187,34.612964828,38.761604445,0.8184750946,100.464366,14.026636986,15.224767069,8.3,13.7,"3,714","27,124",13,0,4.7319938334,13.428622279,11.925569664,188
Jeollabuk,Sunchang,0,0,0,1,2,3,0.4481066966,29.069161172,301,-34,70,0.9597,43.8,10.0,79.9,368.4,40.2,16.3,48.8,43.1,29.0,2.7,15.4,86.5,65.8,43.8,55.4,0.5,8.5,19.75,"27,136",43.0,1.64,0,20.4,4.1415632606,3.725678066,3.5856426887,37256.78066,0,0.033866656,13.390955898,195,13,KR-45770,KR-45,50070,20.2,25063,1.3,4.1,83.3,37.4,0.0465786219,0.0496149703,1.2009735467,24.97726464,16.367654219,26.096676376,10.208616539,-0.125294811,0.2579599057,1.1092275943,127.17141814,35.4273585,37.25678066,42.40287582,43.0950817,4.9833997754,0.7557353053,99.502882581,13.809858165,11.143803322,7.4,14.3,"1,211","8,488",13,0,4.4627063679,13.192949708,9.105841804,189
Jeollabuk,Wanju,0,0,0,1,2,3,0.1356495634,24.347974252,1272,61,728,2.6124,57.0,10.4,91.9,330.2,32.6,22.8,57.8,37.6,39.1,2.8,20.2,95.3,33.0,40.6,61.6,0.6,21.1,18.75,"98,002",39.5,4.40,0,20.4,3.6823051889,15.356595682,4.4111344666,153565.95682,3.6567082313,0.0628722224,15.194193526,196,13,KR-45710,KR-45,50080,9.8,82041,6.2,4.1,83.3,37.4,0.0472251679,0.0461878817,1.5504442901,27.739411738,43.951595722,48.386416548,11.492743166,0.0622436277,0.7428419828,1.2979326953,127.24579817,35.8744845,153.56595682,44.833994458,26.488768947,5.6617630655,2.2287015999,94.378928578,17.35836156,16.957480868,9.0,7.1,"3,668","51,581",13,0,3.7427807596,16.73791672,12.541727129,190
Jeollabuk,Wansan,2,3,0,1,2,3,0,0,11365,560,2378,0,52.4,8.5,91.3,307.3,32.9,21.2,0.0,0.0,41.8,1.5,32.5,0.0,0.0,0.0,0.0,0,0,0,"658,912",39.3,1.47,0,20.4,0,2.9993064324,6.0454203293,29993.064324,0,0,16.210158473,197,12,KR-45111,KR-45,167,0,348108,0,0.0,83.3,37.4,0.0397675434,0,0,28.296456718,11.941860465,0.0804405529,13.398345269,0.0849885872,0.3608979651,1.7248130251,127.1324354,35.7869785,29.993064324,3.4561427006,1.1467183702,6.0203232793,0.7773626579,73.47129361,12.138578759,1.2251822669,10.1,12.3,"30,531","247,388",12,5,4.6335474236,11.5593645,2.5603304945,191
Jeollanam,Boseong,0,0,0,1,2,3,0.2543327981,30.989117291,363,-21,109,1.8796,60.0,18.2,93.8,370.1,61.8,17.5,56.4,38.4,28.7,1.8,20.6,93.9,41.0,47.5,44.9,1.7,6.4,17.66,"39,373",46.0,1.59,0,20.5,3.8310437154,6.1042033881,5.5342493587,61042.033881,0,0.0326802292,13.466168661,198,13,KR-46780,KR-46,51100,23.8,39963,1.2,2.9,78.3,36.2,0.0452743788,0.0434351775,0.9083402147,27.13999948,15.946329506,17.645121738,10.580835581,-0.053336042,0.2768394585,0.9219515912,127.1553657,34.8099485,61.042033881,43.720524904,32.270525582,5.0109791651,0.7706484541,107.00038616,15.790212486,9.867540935,2.7,13.7,"1,786","13,060",13,0,4.5361034211,15.133640184,8.5360931144,192
Jeollanam,Damyang,0,0,0,1,2,3,0.2731508906,25.937553173,473,-51,63,3.7715,56.3,16.5,69.6,339.6,55.9,19.2,49.4,37.7,38.6,3.3,27.6,98.5,39.4,44.3,58.0,0.6,5.9,20.39,"43,749",41.3,3.31,0,20.5,3.6143986642,30.5031155,5.2709776223,305031.155,2.4554338752,0.0457815646,13.862420861,199,13,KR-46710,KR-46,51070,16.3,40726,1.7,6.3,78.3,36.2,0.0443132151,0.0459976428,1.161420223,26.568048786,33.107422013,25.733634533,10.686224034,-0.116574093,0.1440032915,1.0811675695,126.9756089,35.290594,305.031155,40.890531031,30.59058922,5.1620534979,1.5970840541,100.97629448,23.374987047,10.460532821,13.7,11.5,"2,147","18,645",13,0,4.9075407438,22.639639295,9.0621439767,193
Jeollanam,Gangjin,0,0,0,1,2,3,0.2965440879,29.103989536,305,-39,80,4.3801,46.9,26.8,75.4,364.6,45.3,18.5,57.2,31.9,38.5,2.7,30.0,76.8,48.6,34.5,55.6,0.6,7.2,19.15,"33,298",45.5,1.84,0,20.5,3.3530224221,8.1211361043,6.1144813502,81211.361043,0,0.0348878897,13.404204424,200,13,KR-46810,KR-46,51010,21.7,34029,1.7,20.2,78.3,36.2,0.0445355432,0.0429192747,0.8962943372,25.719664764,18.380891213,19.477034294,10.413252614,-0.117124152,0.24025467,0.9159709292,126.73114238,34.617509,81.211361043,41.627096989,35.197314579,4.9886249078,0.8604824849,101.51870429,17.294972578,10.8462408,5.7,11.6,"1,380","11,872",13,0,4.1443930566,16.683742627,9.2055238868,194
Jeollanam,Goheung,0,0,0,1,2,3,0.1562035726,32.562195435,559,-40,160,1.6814,64.4,16.3,87.1,356.5,36.5,15.7,53.5,37.6,27.1,0.9,20.6,98.4,45.5,44.5,65.7,0.5,3.4,19.84,"60,664",48.3,2.13,0,20.5,4.2023457161,5.3838617632,5.4826585784,53838.617632,0,0.0319030057,13.915805566,201,13,KR-46770,KR-46,51020,24.5,63179,1.4,13.3,78.3,36.2,0.046418905,0.0417717913,0.8847876668,24.647086372,21.313848951,17.4978553,11.01310572,-0.065936964,0.263747857,0.9214690756,127.33600018,34.6342865,53.838617632,41.892318595,35.319322316,5.177738794,1.0327239654,102.800753,16.150289614,9.1409818063,5.7,13.2,"2,670","20,156",13,0,4.4012923645,15.461044518,8.1687759389,195
Jeollanam,Gokseong,0,0,0,1,2,3,0.3872600261,29.191995185,251,-44,53,2.5756,57.9,13.3,83.1,336.9,46.5,20.5,48.7,36.0,42.0,1.9,30.7,90.7,47.3,45.1,43.9,0.5,5.3,17.85,"28,116",45.1,2.35,0,20.5,4.2113067655,5.5047972685,3.5531370038,55047.972685,3.7071362373,0.0418683967,13.614141952,202,13,KR-46720,KR-46,51030,22.5,26975,2.1,4.4,78.3,36.2,0.0469768304,0.0472845227,0.9304911956,24.049747949,23.516563524,30.309953661,10.244094088,-0.156494523,0.188504766,0.8927301181,127.28468279,35.203799,55.047972685,40.083479772,34.958888518,5.0686770081,1.0975809148,96.638796626,15.603650404,9.0063314453,8.4,11.4,"1,285","11,294",13,0,4.5703514013,14.979343643,7.7409558268,196
Jeollanam,Gurye,0,0,0,1,2,3,0.5221491451,26.921985816,268,-104,64,2.2558,42.4,11.2,79.6,327.6,37.9,21.8,50.9,35.9,36.5,3.6,20.3,87.7,61.3,46.1,39.5,0.5,6.1,17.08,"24,246",45.1,1.35,0,20.5,4.176573505,4.4980615359,5.0317578157,44980.615359,0,0.0382800233,13.073389496,203,13,KR-46730,KR-46,51050,19.4,22291,2.8,0.9,78.3,36.2,0.0490422143,0.0481674218,1.2022789467,25.842264828,13.459287745,21.358530349,10.096006934,-0.428936732,0.2639610657,1.1053369628,127.50031101,35.229682,44.980615359,40.942161494,39.806398462,4.8667750993,0.4584960213,89.993506568,15.148640154,9.4359138069,4.5,14.6,"1,247","8,533",13,0,5.1431163903,14.524811557,8.2955695548,197
Jeollanam,Gwangyang,1,0,0,1,2,3,0.0822103795,22.498112038,1416,-1039,378,4.8818,51.2,7.5,72.7,297.6,37.8,19.8,63.4,34.5,42.2,2.5,23.0,92.1,39.3,44.1,40.0,0.6,18.3,24.33,"144,027",39.1,1.44,105.5,20.5,1.9482129832,12.281447854,5.6461635666,122814.47854,1.458789205,0.0558256747,16.171087547,204,13,KR-46230,KR-46,51040,6.8,137100,18.3,5.8,78.3,36.2,0.041031364,0.0470780452,1.0328227571,36.071949074,14.374656656,76.908905908,11.877756061,-0.721392517,0.2624507905,0.9831489929,127.66340464,35.0356345,122.81447854,45.677409612,28.643137289,40.85945608,0.3580365745,85.246672333,17.054085478,17.686449075,10.2,7.1,"5,425","76,537",13,1,3.7666548633,16.513408548,13.438750406,198
Jeollanam,Haenam,0,0,0,1,2,3,0.1599853805,29.452275756,545,-157,113,7.41,61.9,12.0,103.6,394.5,53.6,22.5,44.5,33.3,45.0,1.8,15.0,95.6,44.9,43.4,46.8,0.6,8.8,17.83,"66,209",44.0,2.86,0,20.5,3.7238334475,8.6680626501,5.6789862405,86680.626501,0,0.0362837786,14.350420805,205,13,KR-46820,KR-46,51210,20,65685,2.2,4.4,78.3,36.2,0.0443343229,0.0422272969,0.8297175915,27.559349492,28.649110541,25.992159549,11.100571684,-0.237127883,0.170671661,0.8231509311,126.58849841,34.5270895,86.680626501,37.392667565,34.551914032,5.3404586405,1.3138915856,109.93701986,18.198360652,11.089001291,13.3,11.9,"2,839","23,833",13,0,4.2879366853,17.670707979,9.252709532,199
Jeollanam,Hampyeong,0,0,0,1,2,3,0.3377084894,28.329183956,273,-20,51,7.8747,83.7,10.8,78.2,379.8,46.9,19.3,52.5,27.9,37.9,2.4,18.8,96.5,43.0,54.0,71.5,1.4,2.9,20.79,"30,600",44.5,2.93,0,20.5,4.5596360091,9.1631408497,4.9150326797,91631.408497,0,0.0353558661,13.442854305,206,13,KR-46860,KR-46,51200,22,30770,1.1,1.3,78.3,36.2,0.0442541436,0.0430679233,0.8872278193,27.053747367,29.332615716,22.388755281,10.328755288,-0.065359477,0.1666666667,0.8921568627,126.54934581,35.1040055,91.631408497,37.91742902,32.81025129,5.0031188084,1.4339510472,111.59803828,18.687963143,9.0964013121,9.8,12,"1,304","10,879",13,0,4.2614379085,18.159343634,8.0762830859,200
Jeollanam,Hwasun,1,0,0,1,2,3,0.1609332264,25.1448081,584,-74,94,1.5504,61.0,17.8,77.9,338.9,56.1,21.8,56.2,34.5,36.0,1.4,23.6,88.5,31.5,36.1,40.4,0.5,12.3,23.2,"60,040",41.9,2.05,0,20.5,2.8920339668,12.327115256,4.9450366422,123271.15256,0,0.0388839466,14.086435002,207,13,KR-46790,KR-46,51220,17.4,61825,14.9,6.3,78.3,36.2,0.0406825718,0.0416142337,0.9446016983,27.194608548,20.498351293,21.207860898,11.002766286,-0.123251166,0.1565622918,0.9726848767,127.03055016,35.0189855,123.27115256,42.590027372,26.379948303,5.2431923129,0.9632919817,99.089384583,16.604706781,14.335946071,10.9,18.2,"4,386","24,040",13,1,7.3051299134,15.950868295,11.970404301,201
Jeollanam,Jangheung,0,0,0,1,2,3,0.293870097,28.316985646,300,-67,78,2.3024,65.7,16.5,88.4,363.3,37.0,15.4,53.7,34.6,44.6,3.4,22.1,93.6,45.6,36.2,48.4,0.5,7.8,16.3,"35,875",46.0,2.14,0,20.5,4.0994661422,10.387774216,6.656445993,103877.74216,0,0.0406518685,13.576480227,208,13,KR-46800,KR-46,51180,21.6,35590,1.7,13.0,78.3,36.2,0.0463810059,0.0430261309,0.8429334083,23.84898974,21.410471771,22.123939309,10.487795953,-0.186759582,0.2174216028,0.8362369338,126.95846188,34.649061,103.87774216,41.186401675,33.75616997,5.054326733,0.9771437976,102.3638333,17.407202259,10.318285781,7.9,11.2,"1,617","14,468",13,0,4.5073170732,16.726239727,8.9015005548,202
Jeollanam,Jangseong,0,0,0,1,2,3,0.3090367128,25.642117568,635,-1,85,4.2478,74.6,6.1,92.8,353.6,38.3,21.0,61.1,34.9,36.8,1.2,19.0,94.1,51.9,56.6,59.1,0.6,9,21.54,"41,850",41.0,3.60,0,20.5,4.0845404892,25.958709677,5.1636798088,259587.09677,0,0.0487981213,14.163491317,209,13,KR-46880,KR-46,51170,16.8,37899,1.8,0.8,78.3,36.2,0.045249215,0.0494287448,1.67550595,26.912232598,36.01930932,37.367872503,10.641847076,-0.002389486,0.2031063321,1.5173237754,126.7696954,35.3385495,259.58709677,44.814962374,35.345128236,5.2747687979,1.7997707229,101.60637852,21.951866046,12.279640699,7.3,8.4,"1,556","18,494",13,0,3.7180406213,21.265550184,9.9605839678,203
Jeollanam,Jindo,0,0,0,1,2,3,0.365068471,30.186302342,301,-60,78,2.8907,75.0,10.9,96.7,411.4,45.3,22.8,56.0,40.8,48.1,5.1,21.4,90.1,46.9,33.5,52.9,0.5,3.9,17.7,"29,366",46.5,6.21,0,20.5,3.9628352221,7.8196969284,6.7527072124,78196.969284,0,0.0340817907,13.300748865,210,13,KR-46900,KR-46,51190,22,28414,1,3.5,78.3,36.2,0.0480221018,0.0400401211,1.0593369466,27.988455356,62.061482821,21.033399029,10.287592822,-0.204317919,0.2656132943,1.0249948921,126.29248278,34.4702715,78.196969284,45.746612223,36.349853587,4.9499618003,3.0009151817,113.61564234,16.896648519,8.9429114702,18.4,8.8,855,"9,684",13,0,2.9115303412,16.241750356,7.8330691385,204
Jeollanam,Mokpo,0,5,0,1,2,3,0.0358903226,23.046469763,2883,-461,785,1.0809,67.5,17.2,99.0,405.7,55.6,21.9,56.0,32.1,43.7,2.9,32.7,95.1,29.8,37.6,52.7,0.4,22.8,22.77,"231,798",40.6,1.76,96.9,20.5,2.1182658206,4.8529322945,6.4008317587,48529.322945,1.2063017202,0.0328439769,15.057350082,211,13,KR-46110,KR-46,51080,8.8,248694,9.4,5.2,78.3,36.2,0.0378115274,0.0343864347,1.1592559531,32.243036926,17.590686199,13.920625347,12.353621582,-0.198880059,0.3386569341,1.2437553387,126.41188204,34.811845,48.529322945,41.705985517,24.460210304,37.599173011,0.7800942803,114.28994293,13.539562976,19.466791378,8.8,14.7,"12,000","81,681",13,5,5.1769212849,12.951415586,14.83173418,205
Jeollanam,Muan,0,2,0,1,2,3,0.1739887008,25.1940545,1237,217,694,1.588,53.0,17.8,91.6,373.5,55.0,19.9,51.7,37.5,39.9,3.4,26.4,84.9,30.2,43.1,51.6,0.5,17.9,25.9,"81,324",39.2,2.70,93.2,20.5,3.7874647326,3.7804892775,4.5829029561,37804.892775,2.954340665,0.0411657828,14.85770169,212,13,KR-46840,KR-46,51090,11.8,67697,6.8,1.2,78.3,36.2,0.047142414,0.0489238814,1.8272597013,23.644506989,26.973783907,41.884027357,11.306196455,0.266833899,0.853376617,1.5210761891,126.46460375,34.9645705,37.804892775,41.902604362,25.454694982,36.305737377,1.4821061448,105.03872618,12.996840162,17.789393384,7.7,11,"3,058","27,868",13,2,3.7602675717,12.446720041,13.419189298,206
Jeollanam,Naju,0,0,0,1,2,3,0.1816706187,23.46438539,1853,-20,270,2.8943,55.7,11.6,82.5,341.9,41.0,19.4,60.8,34.8,42.8,0.4,24.0,91.6,34.4,42.8,53.0,0.6,11.5,20.58,"109,862",42.4,3.40,97.9,20.5,4.4304529393,9.4819298757,5.1428155322,94819.298757,3.8548024414,0.0646874398,14.978056497,213,13,KR-46170,KR-46,51060,13.2,77825,8.9,7.4,78.3,36.2,0.0597841311,0.0570305172,2.3809829746,26.469414581,34.034222465,41.093029232,11.606980312,-0.018204657,0.2457628661,1.686661448,126.7405627,34.988301,94.819298757,44.670479968,27.139190193,37.909434473,1.6926087949,96.98707772,16.290224358,13.149326346,12.6,10.2,"5,150","50,343",13,0,4.6876991134,15.680973297,10.630527861,207
Jeollanam,Shinan,0,0,0,1,2,3,0,0,1853,-20,270,0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,42.8,0.4,24.0,0.0,0.0,0.0,0.0,0,0,0,"109,862",42.4,3.40,0,20.5,0,9.4819298757,5.1428155322,94819.298757,0,0,14.978056497,214,13,KR-46910,KR-46,203,0,0,0,0.0,78.3,36.2,0,0,0,0,0,0,11.606980312,-0.018204657,0.2457628661,1.686661448,126.04589653,34.8909685,94.819298757,3.3063257451,0,5.5627304545,1.6926087949,0.0016809186,15.188619163,1.0422577834,,,,,,0,,14.516233232,1.3859077994,208
Jeollanam,Suncheon,1,1,0,1,2,3,0.0411544603,23.471360128,3876,376,1244,1.1411,54.4,10.7,89.8,328.5,39.6,21.1,59.2,31.7,36.6,2.5,25.3,92.5,34.0,39.7,55.5,0.5,16.4,23.73,"268,284",39.2,0.94,104.2,20.5,2.2079131109,7.4081197537,6.0506776401,74081.197537,1.1636927851,0.0401074476,15.443365432,215,13,KR-46150,KR-46,51110,8.3,257800,12.5,6.4,78.3,36.2,0.0407979054,0.0442820016,1.5034910784,30.220555428,9.3909431577,19.755384019,12.4998014,0.1401499903,0.4636877339,1.4447376661,127.37227521,35.010762,74.081197537,42.600720896,26.372318055,40.155224685,0.539622153,93.871582506,14.034334644,16.67408314,7.4,12.1,"12,517","103,397",13,2,4.6655782678,13.447275105,13.039069156,209
Jeollanam,Wando,0,0,0,1,2,3,0.2300859842,27.827085726,498,-32,149,2.0609,60.8,15.9,85.7,362.7,47.5,28.3,56.3,37.8,39.7,4.1,19.8,91.3,52.1,46.8,50.6,0.5,6.5,18.15,"48,340",44.7,5.28,0,20.5,3.4383337637,5.509535995,6.3818783616,55095.35995,0,0.0340885618,13.635791611,216,13,KR-46890,KR-46,51160,17.9,46476,2,0.4,78.3,36.2,0.0464605388,0.0367350891,1.0715207849,27.354861794,52.792055057,17.97712798,10.786014654,-0.066197766,0.3082333471,1.0302027307,126.69108098,34.344726,55.09535995,44.850385304,36.833887845,5.0743960188,2.6065038699,103.10845879,15.295572955,10.245235963,11.2,8.5,"1,339","15,843",13,0,2.7699627638,14.66568815,8.5575768871,210
Jeollanam,Yeongam,0,0,0,1,2,3,0.1796138245,22.721286189,565,-79,214,7.0411,61.6,20.2,90.4,370.5,48.8,22.5,53.4,40.2,40.8,4.0,24.2,90.1,38.4,41.0,60.6,0.9,12.1,18.86,"57,175",42.4,9.76,0,20.5,3.0575765741,17.673524617,4.8185395715,176735.24617,3.5929219438,0.059423336,15.224837618,217,13,KR-46830,KR-46,51150,15.6,55665,6,8.0,78.3,36.2,0.0435569927,0.0385215126,1.0150004491,30.982197904,97.577363127,73.532740501,10.953872019,-0.138172278,0.3742894622,0.9881941408,126.66510784,34.803176,176.73524617,44.106087793,28.053009702,5.6721148901,4.8097820173,106.29421628,20.63658995,12.811410298,7.7,6,"1,979","33,078",13,0,3.4613030171,20.054337446,10.049039878,211
Jeollanam,Yeonggwang,0,0,0,1,2,3,0.2190472197,26.161720362,462,-114,67,3.7268,51.7,8.5,97.3,365.9,52.5,25.9,54.6,43.3,43.8,1.3,32.4,96.9,39.5,43.9,65.9,0.5,7.6,18.49,"49,570",43.6,2.47,0,20.5,3.8961843409,9.4848428485,5.3439580391,94848.428485,2.0647505781,0.0404360753,14.53517454,218,13,KR-46870,KR-46,51140,17.3,48432,1.3,5.7,78.3,36.2,0.044652296,0.042052775,0.9539147671,27.980795438,24.702842377,42.404670466,10.811141091,-0.229977809,0.1351623966,0.9320153319,126.49244647,35.2978275,94.848428485,46.416908437,29.859343588,5.4103137446,1.1201532143,104.10538739,16.969932128,10.6660728,6.0,11.1,"2,180","19,584",13,0,4.3978212629,16.360733975,9.0023161826,212
Jeollanam,Yeosu,1,2,0,1,2,3,0.038196504,23.176356268,3348,-243,448,3.5455,64.0,8.0,91.6,341.4,43.1,22.4,63.2,34.4,38.7,6.4,25.0,86.1,32.8,38.0,51.7,0.5,20.2,24.22,"270,947",40.6,2.19,106.4,20.5,2.3823434192,12.736699022,6.0971333877,127366.99022,0.3721248702,0.0482203128,16.950935293,219,13,KR-46130,KR-46,51130,9.5,268727,9.2,2.3,78.3,36.2,0.0409575517,0.0413765643,1.2458740655,32.010108911,21.917053889,85.582773596,12.509678509,-0.089685437,0.1653459902,1.2356660159,127.66992608,34.757669,127.36699022,45.699184888,26.590196595,41.444003413,1.0510099761,97.075419792,17.141697343,18.642480468,15.2,8,"10,375","129,581",13,3,3.8291621609,16.546235797,14.089164098,213
Sejong,Sejong,34,10,7,1,2,3,0.0321563833,21.390196692,8900,1303,0,0,62.7,9.3,93.1,318.2,38.3,17.5,56.6,27.7,43.9,3.6,30.1,97.3,25.3,39.3,63.1,0,25.4,0,"312,374",38.6,2.12,103.4,15.7,0,4.5687511445,6.0971333877,127366.99022,0.9603872281,0.0810121841,16.950935293,220,13,KR-36110,KR-36,17000,3.8,312374,16.4,4.1,70.5,49.4,0.0386168503,0.0431386735,2.8491487768,22.13568567,21.203839314,0.1171416315,12.651956467,0.4171281861,0,2.8491487768,127.26933143,36.5721255,127.36699022,39.599259254,21.874565744,40.463163326,1.2687560587,93.615062344,12.479786089,13.270253803,10.2,,,,,51,,11.897865565,8.9038556621,214
Seoul,Dobong,2,7,53,1,2,3,0.0272805478,21.074284983,3657,-625,1446,0.2898,50.4,8.1,96.0,299.9,27.9,21.1,67.3,30.5,42.4,3.3,28.9,94.2,21.3,38.0,57.6,0.3,18.7,23.34,"157,967",43.2,8.26,106.2,35.5,1.6228903865,1.3090741737,6.9527179727,13090.741737,0.2880018432,0.021402569,14.702712277,221,13,KR-11320,KR-11,10100,7.2,347220,20.3,6.5,72.4,50.1,0.0366479465,0.0348931513,1.0532227406,33.75263292,9.0718492923,6.9936207592,11.970141429,-0.395652256,0.9153810606,2.3150404831,127.03281669,37.66592,13.090741737,45.738008751,19.895551696,40.534987274,3.9334593814,85.686807479,12.782828583,17.820461292,9.8,15.7,"11,640","74,314",13,62,7.3686276248,12.167801853,14.387807063,215
Seoul,Dongdaemun,25,6,7,1,2,3,0.0293046373,20.396948983,6260,2,2433,0.3983,68.7,10.2,91.8,308.5,26.4,18.8,61.4,25.6,39.6,1.3,28.0,69.0,21.0,37.1,32.6,0.3,32.3,24.25,"129,797",44.2,10.18,108.1,35.5,1.5924664089,1.0975163525,24.128446728,10975.163525,1.1778597699,0.0414453517,15.668311974,222,13,KR-11230,KR-11,10110,6.7,339599,23.3,3.3,72.4,50.1,0.0458016661,0.0347995724,1.8433505399,30.431890901,58.67103369,18.779975795,11.773726971,0.0015408677,1.8744655115,4.8229157839,127.05282726,37.584441992,10.975163525,40.736713904,18.726493336,41.526979981,5.0886669443,85.392467459,13.036133455,28.039478233,3.3,10.3,"14,494","140,748",13,38,11.166667951,12.410944524,23.889090914,216
Seoul,Dongjak,13,18,22,1,2,3,0.0257761226,19.556282333,7313,-449,3024,0.3568,47.9,6.5,83.9,258.9,22.1,18.4,63.0,31.8,35.4,4.9,36.1,92.7,18.6,39.6,60.5,0.3,30.9,26.01,"226,938",43.4,9.20,113,35.5,1.3857102951,0.7221303616,6.5097074972,7221.303616,0.7688424052,0.0288479922,15.331479854,223,13,KR-11590,KR-11,10120,5.2,390197,25.6,20.5,72.4,50.1,0.0431628126,0.0361691658,1.8741815032,24.536113395,45.502667742,11.670599723,12.332432131,-0.197851396,1.3325225392,3.222466048,126.9520042,37.4978765,7.221303616,43.967059496,18.564348598,43.016145284,4.502829735,76.348122461,12.690001885,24.374910359,14.6,11.9,"13,365","112,564",13,53,5.8892737223,12.0769851,18.109240843,217
Seoul,Eunpyeong,19,9,25,1,2,3,0.0231682713,20.237729685,6260,-403,2103,0.3288,65.1,8.0,87.1,293.8,26.5,23.3,60.8,34.8,42.6,5.2,22.9,90.0,17.4,40.1,43.8,0.3,20.5,25.7,"306,796",41.9,3.83,108.1,35.5,1.8669439783,0.970955358,4.9752930286,9709.5535796,0.2231584961,0.0200951994,15.035701042,224,13,KR-11380,KR-11,10220,6.5,448112,27,3.0,72.4,50.1,0.0409024976,0.0372011908,1.3969721855,32.385024735,13.075416902,7.5602371728,12.633938311,-0.131357645,0.6854717793,2.0404438128,126.9267709,37.617365995,9.7095535796,45.057177698,17.574622861,41.28566246,1.8475903687,84.905987663,12.331738627,19.036096711,8.0,15.5,"13,963","90,049",13,53,4.551232741,11.737757217,14.378379586,218
Seoul,Gangbuk,5,0,19,1,2,3,0.0291422339,20.865374509,3760,-354,1615,0.3527,55.8,7.7,94.8,325.5,30.1,25.7,60.7,31.3,45.9,5.3,31.0,85.2,20.9,34.6,62.0,0.2,26.8,25.9,"362,304",43.3,5.76,110.7,35.5,2.0385198412,0.6523808459,2.9326201201,6523.8084592,0,0.0224491378,14.716728666,225,13,KR-11305,KR-11,10030,8.5,322587,24.9,6.4,72.4,50.1,0.0401783085,0.0320443787,1.1655770381,34.867565919,16.262808564,7.6339127119,12.800238917,-0.097708002,0.4457582583,1.0378025084,127.00466931,37.6471335,6.5238084592,43.827098547,19.408872828,42.026442896,2.8306614335,91.276663327,12.616672925,21.671787274,7.9,12.7,"9,195","72,418",13,24,2.5379239534,12.006515805,15.272944258,219
